1.78e+05  0.2522717718
1.86e+05  0.3522378507
1.94e+05  0.4586245192
2.03e+05  0.5285502146
2.12e+05  0.5447976249
2.22e+05  0.5149155232
2.32e+05  0.4607069404
2.42e+05  0.4061355642
2.53e+05  0.368834171
2.65e+05  0.3567668334
2.77e+05  0.3690719376
2.89e+05  0.3991305957
3.03e+05  0.4380581636
3.16e+05  0.4774838243
3.31e+05  0.5111853594
3.46e+05  0.535643833
3.61e+05  0.5498284366
3.78e+05  0.5545704576
3.95e+05  0.5518216648
4.12e+05  0.5439884213
4.31e+05  0.533434075
4.51e+05  0.5221693015
4.71e+05  0.5117068063
4.92e+05  0.5030379864
5.15e+05  0.4966868358
5.38e+05  0.4928030513
5.62e+05  0.4912664101
5.88e+05  0.4917845898
6.14e+05  0.4939749565
6.42e+05  0.4974481768
6.71e+05  0.5018432405
7.02e+05  0.5067396353
7.33e+05  0.5118420888
7.67e+05  0.5169158011
8.01e+05  0.5217702486
8.38e+05  0.5263117095
8.76e+05  0.5304462849
9.15e+05  0.5341322278
9.57e+05  0.5373563231
1.00e+06  0.5401171252
1.05e+06  0.5424571148
1.09e+06  0.5443986039
1.14e+06  0.545979747
1.19e+06  0.5472344726
1.25e+06  0.5482174123
1.30e+06  0.5489605493
1.36e+06  0.5495006014
1.43e+06  0.549871114
1.49e+06  0.5500978529
1.56e+06  0.5502162815
1.63e+06  0.5502447459
1.70e+06  0.5502030125
1.78e+06  0.5501078359
1.86e+06  0.5499704935
1.94e+06  0.5498083611
2.03e+06  0.5496279368
2.12e+06  0.5494369059
2.22e+06  0.5492394558
2.32e+06  0.5490444172
2.42e+06  0.5488533634
2.53e+06  0.5486690584
2.65e+06  0.5484935055
2.77e+06  0.5483268467
2.89e+06  0.5481725527
3.03e+06  0.5480297517
3.16e+06  0.5478986144
3.31e+06  0.5477781979
3.46e+06  0.5476700588
3.61e+06  0.5475728522
3.78e+06  0.5474860863
3.95e+06  0.5474092027
4.12e+06  0.5473410434
4.31e+06  0.5472821514
4.51e+06  0.5472312898
4.71e+06  0.5471878375
4.92e+06  0.547150797
5.15e+06  0.5471203999
5.38e+06  0.5470956596
5.62e+06  0.5470760468
5.88e+06  0.5470610629
6.14e+06  0.5470499901
6.42e+06  0.5470429174
6.71e+06  0.5470391676
7.02e+06  0.5470383685
7.33e+06  0.5470401778
7.67e+06  0.5470441204
8.01e+06  0.5470502451
8.38e+06  0.5470581143
8.76e+06  0.5470674899
9.15e+06  0.5470780433
9.57e+06  0.5470898149
1.00e+07  0.5471025051
